var_1,description_1,var_2,description_2,label
Right Sulcus Postcentral Meancurv From Qdec,,rh_G_temp_sup-Plan_polar_meancurv,,0
White-matter-left-insula-from Qdec Wmparc,,wm-lh-insula,White-matter-left-insula-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Right MeanThickness Thickness From Qdec,,rh_S_temporal_sup_thickness,Right_sulcus_temporal_sup_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Right Sulcus Parieto Occipital Area From Qdec,,apoe_genotype,,0
Left Gyrus And Sulcus Cingul-Mid-Ant Area From Qdec,,lh_G_and_S_cingul-Mid-Ant_area,Left_gyrus_and_sulcus_cingul-Mid-Ant_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
Left Precentral Mean Cortical Thickness,,(G_subcallosal)SurfArea,,0
Left Hippocampus Volume,,Hippo_Vol_Sx(mm^3),,1
Left Sulcus Orbital Lateral Thickness From Qdec,,(S_front_sup)ThickAvg,,0
Left Gyrus Pariet Inf-Angular Meancurv From Qdec,,rh_S_temporal_sup_volume,Right_sulcus_temporal_sup_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
Right Inferiorparietal Volume From Qdec aparc,,rh_inferiorparietal_volume,Right_inferiorparietal_volume_from_Qdec_rh.aparc.volume.stats_file,1
Right Precuneus Mean Cortical Thickness,,rh_precuneus_thickness,Right_precuneus_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),1
Left Fusiform Meancurv From Qdec,,lh_fusiform_meancurv,Left_fusiform_meancurv_from_Qdec_lh.aparc.meancurv_file,1
Right Gyrus Temporal Middle Volume From Qdec,,rh_cuneus_thickness,Right_cuneus_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
Right Sulcus Suborbital Volume From Qdec,,rh_G_cuneus_thickness,,0
Left Transverse Temporal Mean Cortical Thickness,,wm-rh-transversetemporal,White-matter-Right-transversetemporal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Right Sulcus Collat Transv Posterior Meancurv From Qdec,,rh_S_collat_transv_post_meancurv,Right_sulcus_collat_transv_posterior_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Sulcus Precentral-inf-part Meancurv From Qdec,,(S_precentral-inf-part)MeanCurv,,1
Father Dementia,,FHQDAD,Dementia,1
Age,How long something has existed; elapsed time since birth.,Demographic.YearMonthOfBirth,Participant year and month of birth (YYYYMM).,1
Geriatric Depression Scale (GDS),Geriatric Depression Scale Short Form total score.,rh_G_temp_sup-Plan_polar_thickness,,0
Left Posteriorcingulate Area,,lh_(posteriorcingulate)SurfArea,,1
Left Gyrus Temp Sup-Plan Tempo Thickness From Qdec,,lh_G_temp_sup-Plan_tempo_thickness,Left_gyrus_temp_sup-Plan_tempo_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,1
Left Gyrus Parietal Sup Thickness From Qdec,,lh_G_parietal_sup_thickness,Left_gyrus_parietal_sup_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,1
Left Gyrus Pariet Inf-Angular Thickness From Qdec,,lh_G_pariet_inf-Angular_thickness,Left_gyrus_pariet_inf-Angular_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
"Ears, Nose and Throat",-,PXHEADEY,,1
Left-UnsegmentedWhiteMatter-from Qdec Wmparc,Left-UnsegmentedWhiteMatter-from_Qdec_wmparc.volume.stats_file,Left-UnsegmentedWhiteMatter,Left-UnsegmentedWhiteMatter-from_Qdec_wmparc.volume.stats_file,1
Left Parahippocampal Gray Matter Volume,,Right-Lateral-Ventricle,Right-Lateral-Ventricle_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),0
FDG PET,Fluorodeoxyglucose Positron Emission Tomography,PET score,,1
Right Gyrus Frontal Middle Thickness From Qdec,,rh_G_front_middle_thickness,Right_gyrus_frontal_middle_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
Right Banks Of The Superior Temoral Sulcus Meancurv From Qdec,,rh_bankssts_meancurv,Right_banks_of_the_superior_temoral_sulcus_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),1
Right Gyrus And Sulcus Cingul-Mid-Post Volume From Qdec,,lh_superiorparietal_volume,Left_superiorparietal_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Left Frontal Pole Thickness,,lh_G_precuneus_meancurv,Left_gyrus_precuneus_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
Activity,"Any form of exercise or movement. Physical activity may include planned activity such as walking, running, basketball, or other sports. Physical activity may also include other daily activities such as household chores, yard work, walking the dog, etc.",phys5itemsum,,1
Left Sulcus Frontal Inferior Meancurv From Qdec,,lh_S_front_inf_meancurv,,1
Right Pallidum Volume,,Right_Pallidum,,1
Verbal fluency tests (Semantic) Vegetable or Fruits,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,lh_(lateralorbitofrontal)SurfArea,,0
Left Inferiortemporal Mean Cortical Thickness,,lh_(inferiortemporal)ThickAvg,,1
Right Posterior Cingulate Gray Matter Volume,,rh_posteriorcingulate_volume,Right_posteriorcingulate_volume_from_Qdec_rh.aparc.volume.stats_file-FreeSurfer(v5.3),1
Left Gyrus And Sulcus Subcentral Meancurv From Qdec,,lh_G_and_S_subcentral_meancurv,,1
Month of Birth,The month in which a person was born.,BIRTHMO,,1
Right Sulcus Cingul-Marginalis Volume From Qdec,,(G_front_sup)GrayVol,,0
AV45 PET,Florbetapir F18 Positron Emission Tomography,ST112SV,Subcortical Volume (aseg.stats) of RightPutamen,0
Left Rostral Anterior Cingulate Area,,lh_S_circular_insula_sup_thickness,Left_sulcus_circular_insula_sup_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,0
Right Lat Fis-post Volume From Qdec,,rh_superiorparietal_thickness,,0
Right Gyrus And Sulcus Cingul-Mid-Post Volume From Qdec,,rh_G_and_S_cingul-Mid-Post_volume,Right_gyrus_and_sulcus_cingul-Mid-Post_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Left Lateral Orbitofrontal Area,,ST36SA,Surface Area (aparc.stats) of LeftLateralOrbitofrontal,1
Left Gyrus Frontal Inf-Triangul Meancurv From Qdec,,Right-Inf-Lat-Vent,,0
Left Medialorbitofrontal Meancurv From Qdec,,rbans_total_scale,,0
Right Pericalcarine Area,,Right-Putamen,,0
Left Supramarginal Mean Cortical Thickness,,lh_supramarginal_thickness,Left_supramarginal_thickness_from_Qdec_lh.aparc.thickness.stats_file,1
Left Gyrus Temp Sup-Plan Tempo Volume From Qdec,,(G_temp_sup-Plan_tempo)GrayVol,,1
Right Gyrus Oc-temp Lat-fusifor Volume From Qdec,,LMIDTEMM,,0
Right Gyrus Oc-temp Med-Lingual Thickness From Qdec,,lh_S_circular_insula_sup_area,Left_sulcus_circular_insula_sup_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Right Sulcus Pericallosal Area From Qdec,,rh_S_pericallosal_area,,1
Left Sulcus Circular Insula Anterior Volume From Qdec,,lh_S_circular_insula_ant_volume,,1
Cortical White Matter Volume,,CorticalWhiteMatterVol,CorticalWhiteMatterVol_from_Qdec_aseg.volume.stats_file,1
Left Pars Triangularis Area,,lh_cuneus_thickness,Left_cuneus_thickness_from_Qdec_lh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
pTau in CSF,,ptau_result,,1
Left Caudate Volume,,rh_G_pariet_inf-Angular_meancurv,Right_gyrus_pariet_inf-Angular_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,0
Geriatric Depression Scale (GDS),Geriatric Depression Scale Short Form total score.,Demographic.GDS,Total Score,1
Right Gyrus Cuneus Volume From Qdec,,rh_parahippocampal_meancurv,Right_parahippocampal_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),0
Right Sulcus Circular Insula Sup Thickness From Qdec,,rh_S_interm_prim-Jensen_area,Right_sulcus_interm_prim-Jensen_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Right-UnsegmentedWhiteMatter-from Qdec Wmparc,Right-UnsegmentedWhiteMatter-from_Qdec_wmparc.volume.stats_file,lh_superiorparietal_thickness,Left_superiorparietal_thickness_from_Qdec_lh.aparc.thickness.stats_file,0
Education,The number of education years that a subject has competed.,FHQSIBAD,,0
Left Gyrus Occipital Sup Volume From Qdec,,(G_occipital_sup)GrayVol,,1
CC Mid Posterior From Qdec Aseg,,right_CA4,Right_CA4,0
Right Isthmus Cingulate Mean Cortical Thickness,,ST93TA,Thickness Average (aparc.stats) of RightIsthmusCingulate,1
White-matter-Right-paracentral-from Qdec Wmparc,,wm-rh-paracentral,White-matter-Right-paracentral-from_Qdec_wmparc.volume.stats_file,1
Right Gyrus Temporal Middle Area From Qdec,,lh_(caudalanteriorcingulate)SurfArea,,0
Right Gyrus Insular Short Thickness From Qdec,,PET-ROI-temporal_left,,0
Right Gyrus And Sulcus Transv Frontopol Thickness From Qdec,,rh_(precuneus)MeanCurv,,0
White-matter-Right-superiorfrontal-from Qdec Wmparc,White-matter-Right-superiorfrontal-from_Qdec_wmparc.volume.stats_file,wm-rh-superiorfrontal,,1
Left Sulcus Precentral-sup-part Thickness From Qdec,,lh_precentral_volume,,0
Right Sulcus Intrapariet And P Trans Area From Qdec,,rh_S_intrapariet_and_P_trans_area,Right_sulcus_intrapariet_and_P_trans_area_from_Qdec_rh.aparc.a2009s.area.stats_file,1
Right Sulcus Postcentral Thickness From Qdec,,rh_S_postcentral_thickness,Right_sulcus_postcentral_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Right Gyrus Frontal Sup Thickness From Qdec,,(G_front_sup)ThickAvg,,1
Right Inferior Temporal Gray Matter Volume,,RINFTEMP,,1
Right Gyrus Temp Sup-G T Transv Thickness From Qdec,,rh_G_temp_sup-G_T_transv_thickness,Right_gyrus_temp_sup-G_T_transv_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
Left Pole Occipital Volume From Qdec,,Image.MR.CorticalGM.Vol.ICVCorr,Volume Grey Matter (ml),0
APOE Allele 2,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",lh_(parsorbitalis)GrayVol,,0
White-matter-Right-inferiorparietal-from Qdec Wmparc,,wm-rh-inferiorparietal,White-matter-Right-inferiorparietal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Left Sulcus Frontal Middle Thickness From Qdec,,(S_front_middle)ThickAvg,,1
Right Gyrus Temp Sup-Plan Polar Volume From Qdec,,wm-lh-middletemporal,White-matter-left-middletemporal-from_Qdec_wmparc.volume.stats_file,0
Left Gyrus And Sulcus Cingul-Mid-Post Thickness From Qdec,,LeftAmygdala,Volume of left amygdala,0
Right Parsorbitalis Area,,rh_G_front_inf-Opercular_meancurv,Right_gyrus_frontal_inf-Opercular_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Right Sulcus Circular Insula Inferior Volume From Qdec,,rh_S_circular_insula_inf_volume,Right_sulcus_circular_insula_inferior_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
BrainSegVol From Qdec Aseg,,BrainSegVol,BrainSegVol_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Right Sulcus Pericallosal Meancurv From Qdec,,(S_pericallosal)MeanCurv,,1
Right Gyrus Insular Short Volume From Qdec,,rh_G_insular_short_volume,,1
Right Gyrus Temporal Inferior Area From Qdec,,rh_S_central_meancurv,Right_sulcus_central_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,0
Left Gyrus Frontal Inf-Orbital Thickness From Qdec,,rh_G_temporal_inf_volume,Right_gyrus_temporal_inferior_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Father Dementia,,NACCDAD,,1
Left Gyrus And Sulcus Paracentral Volume From Qdec,,lh_G_and_S_paracentral_volume,Left_gyrus_and_sulcus_paracentral_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Left Sulcus Temporal Inferior Volume From Qdec,,lh_S_temporal_inf_volume,Left_sulcus_temporal_inferior_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Race,A geographic ancestral origin category that is assigned to a population group based mainly on physical characteristics that are thought to be distinct and inherent.,lh_(cuneus)MeanCurv,,0
Right Hippocampus Volume,,Right_Hippocampus,,1
Right Superior Frontal Area,,(Pole_temporal)GrayVol,,0
Right Gyrus Frontal Sup Thickness From Qdec,,rh_paracentral_area,,0
TotalGrayVol From Qdec Aseg,,lh_G_rectus_meancurv,,0
Left Putamen Volume,,llputv,,1
Right Lateraloccipital Meancurv From Qdec,,rh_lateraloccipital_meancurv,Right_lateraloccipital_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),1
Left-vessel From Qdec,,ST66SV,Subcortical Volume (aseg.stats) of LeftVessel,1
Visit,The act of going to see some person or place or thing; it can cover a short or long period but refers to a non-permanent arrangement.,Visit_label,Time point at which data were collected,1
Visit,The act of going to see some person or place or thing; it can cover a short or long period but refers to a non-permanent arrangement.,VISITNUM,Visit number,1
Left Supramarginal Mean Cortical Thickness,,lh_precuneus_meancurv,,0
Left Sulcus Pericallosal Area From Qdec,,lh_S_pericallosal_area,,1
Right Rostral Middle Frontal Mean Cortical Thickness,,lh_S_central_volume,,0
Left Temporal Pole Thickness,,lh_temporalpole_thickness,Left_temporalpole_thickness_from_Qdec_lh.aparc.thickness.stats_file-FreeSurfer(v5.3),1
Left Gyrus Precentral Volume From Qdec,,lh_G_precentral_volume,Left_gyrus_precentral_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Right Sulcus Temporal Transverse Volume From Qdec,,rh_S_temporal_transverse_volume,Right_sulcus_temporal_transverse_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Right Sulcus Orbital Med-olfact Volume From Qdec,,lh_G_postcentral_area,Left_gyrus_postcentral_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Right Parstriangularis Meancurv From Qdec,,wm-rh-parsorbitalis,White-matter-Right-parsorbitalis-from_Qdec_wmparc.volume.stats_file,0
Height,The vertical measurement or distance from the base to the top of an object; the vertical dimension of extension.,(S_suborbital)MeanCurv,,0
CC Mid Anterior From Qdec Aseg,,CC_Mid_Anterior,CC_Mid_Anterior_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Left Gyrus Cingul-Post-dorsal Area From Qdec,,lh_G_cingul-Post-dorsal_area,Left_gyrus_cingul-Post-dorsal_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
Left Gyrus Subcallosal Thickness From Qdec,,lh_G_temp_sup-G_T_transv_thickness,Left_gyrus_temp_sup-G_T_transv_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,0
pTau in CSF,,rh_G_front_inf-Triangul_volume,,0
Left Hippocampal-fissure Volume,Left_hippocampal-fissure,digit_BW,Backward_Digit_Span_score,0
ICV,Total Intracranial Volume,rh_G_and_S_cingul-Mid-Ant_volume,Right_gyrus_and_sulcus_cingul-Mid-Ant_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
Left Gyrus Temp Sup-Plan Polar Meancurv From Qdec,,lh_G_temp_sup-Plan_polar_meancurv,Left_gyrus_temp_sup-Plan_polar_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
Right Precentral Mean Cortical Thickness,,(G_oc-temp_lat-fusifor)SurfArea,,0
Left Sulcus Temporal Inferior Thickness From Qdec,,lh_G_front_sup_meancurv,,0
MaskVol From Qdec Aseg,,MaskVol,,1
Left Middle Temporal Gray Matter Volume,,lh_middletemporal_volume,Left_middletemporal_volume_from_Qdec_lh.aparc.volume.stats_file,1
Right Sulcus Oc Middle And Lunatus Meancurv From Qdec,,lh_Pole_temporal_volume,Left_Pole_temporal_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Right Caudalmiddlefrontal Meancurv From Qdec,,lh_Lat_Fis-ant-Horizont_area,Left_Lat_Fis-ant-Horizont_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Left Sulcus Frontal Sup Volume From Qdec,,(S_front_sup)GrayVol,,1
Right Sulcus Interm Prim-Jensen Volume From Qdec,,AVDELTOT,Recognition Score,0
Right Ventral Diencephalon Volume,,(S_orbital_med-olfact)SurfArea,,0
Left Gyrus Insular Short Volume From Qdec,,lh_G_insular_short_volume,,1
White-matter-left-insula-from Qdec Wmparc,,wm-lh-insula,,1
Left Lingual Grey Gray Matter Volume,,rh_S_front_sup_thickness,Right_sulcus_frontal_sup_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Left Gyrus Oc-temp Med-Parahip Volume From Qdec,,(Right-Putamen)Volume_mm3,,0
Right Superior Temporal Gray Matter Volume,,rh_superiortemporal_volume,Right_superiortemporal_volume_from_Qdec_rh.aparc.volume.stats_file,1
Pittsburgh Sleep Quality Index (PSQI),A self-rated questionnaire which assesses sleep quality and disturbances over a one month time interval.,No total score.,,1
White-matter-left-lateralorbitofrontal-from Qdec Wmparc,,wm-rh-precentral,White-matter-Right-precentral-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Right Middle Temporal Gray Matter Volume,,RightMiddletemporal,Volume of right middle temporal,1
Left Sulcus Calcarine Meancurv From Qdec,,DXPARK,,0
White-matter-left-superiortemporal-from Qdec Wmparc,,MMSE,,0
Right Gyrus Cingul-Post-ventral Area From Qdec,,lh_superiortemporal_meancurv,Left_superiortemporal_meancurv_from_Qdec_lh.aparc.meancurv_file,0
Right Pole Occipital Volume From Qdec,,(Pole_occipital)GrayVol,,1
Left Inferiortemporal Mean Cortical Thickness,,fu_year,,0
Right Lat Fis-post Area From Qdec,,rh_superiortemporal_meancurv,Right_superiortemporal_meancurv_from_Qdec_rh.aparc.meancurv_file,0
Right Gyrus Insular Short Meancurv From Qdec,,rh_G_insular_short_meancurv,Right_gyrus_insular_short_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Gyrus Rectus Thickness From Qdec,,rh_entorhinal_volume,Right_entorightinal_volume_from_Qdec_rh.aparc.volume.stats_file,0
Right Thalamus Volume,,Right_Thalamus_Proper,,1
Left Lat Fis-ant-Horizont Meancurv From Qdec,,lh_Lat_Fis-ant-Horizont_meancurv,Left_Lat_Fis-ant-Horizont_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Sulcus Circular Insula Inferior Thickness From Qdec,,rh_S_circular_insula_inf_thickness,,1
Left Gyrus Ins Lg And Sulcus Cent Ins Meancurv From Qdec,,lh_G_Ins_lg_and_S_cent_ins_meancurv,Left_gyrus_Ins_lg_and_sulcus_cent_ins_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Biological Sex,The assemblage of physical properties or qualities by which male is distinguished from female; the physical difference between male and female; the distinguishing peculiarity of male or female.,PTGENDER,Gender,1
White-matter-left-rostralanteriorcingulate-from Qdec Wmparc,,wm-lh-rostralanteriorcingulate,White-matter-left-rostralanteriorcingulate-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Left Sulcus Temporal Inferior Meancurv From Qdec,,lh_S_temporal_inf_meancurv,Left_sulcus_temporal_inferior_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Gyrus Insular Short Meancurv From Qdec,,(Optic-Chiasm)Volume_mm3,,0
Right Superiorfrontal Mean Cortical Thickness,,rh_superiorfrontal_thickness,Right_superiorfrontal_thickness_from_Qdec_rh.aparc.thickness.stats_file,1
Left Gyrus Temporal Middle Thickness From Qdec,,lh_(parsorbitalis)ThickAvg,,0
Right Lateral Ventricle Volume,,Right-Lateral-Ventricle,,1
Right Gyrus And Sulcus Cingul-Mid-Post Volume From Qdec,,rh_G_and_S_cingul-Mid-Post_volume,Right_gyrus_and_sulcus_cingul-Mid-Post_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
Right Posterior Cingulate Gray Matter Volume,,lh_frontalpole_volume,,0
Left Paracentral Area,,lh_(paracentral)SurfArea,,1
Mother AD,,Medical History.Mother Reportedly AD,Mother Reportedly AD,1
Right Gyrus And Sulcus Cingul-Mid-Ant Area From Qdec,,rh_G_and_S_cingul-Mid-Ant_area,,1
Right Lateral Ventricle Volume,,RightLateralVentricle,Volume of right lateral ventricle,1
Left Gyrus Frontal Sup Volume From Qdec,,(G_front_sup)GrayVol,,1
Right Rostral Middle Frontal Mean Cortical Thickness,,rh_isthmuscingulate_area,,0
Left Gyrus Parietal Sup Area From Qdec,,rh_G_temp_sup-Plan_polar_area,,0
Left Lateral Ventricle Volume,,Neuropsych.HADS (A),Anxiety Total,0
Left Sulcus Orbital Med-olfact Thickness From Qdec,,high_level_group_term,,0
Left Gyrus And Sulcus Cingul-Mid-Ant Thickness From Qdec,,left_Hippocampal_tail,Left_Hippocampal_tail-FreeSurfer(v6Beta),0
PET-hypoperfusion: global,,PETGLOB,PET-hypoperfusion:-global,1
RightCortexVol From Qdec Aseg,,(S_oc-temp_med_and_Lingual)SurfArea,,0
Right Medialorbitofrontal Area,,(S_front_middle)ThickAvg,,0
Right Sulcus Intrapariet And P Trans Area From Qdec,,(S_collat_transv_post)SurfArea,,0
Hearing,"The auditory faculty, the perception of sound by the ear.",(G_temp_sup-Plan_tempo)MeanCurv,,0
Ethnicity,A social group characterized by a distinctive social and cultural tradition that is maintained from generation to generation. Members share a common history and origin and a sense of identification with the group. They have similar and distinctive features in their lifestyle habits and shared experiences. They often have a common genetic heritage which may be reflected in their experience of health and disease.,lh_(inferiorparietal)GrayVol,,0
Right Superiorparietal Meancurv From Qdec,,rh_superiorparietal_meancurv,,1
Left Choroid Plexus Volume,,(Left-choroid-plexus)Volume_mm3,,1
Right WhiteSurfArea Area From Qdec,,nasgol,Past_pathological_anamnesis:_ask_to_the_patient:_do_you_suffers_for_nose/throat,0
Right Gyrus Frontal Inf-Opercular Meancurv From Qdec,,rh_supramarginal_area,Right_supramarginal_area_from_Qdec_rh.aparc.area_file,0
Right Gyrus Occipital Sup Meancurv From Qdec,,lh_superiortemporal_area,Left_superiortemporal_area_from_Qdec_lh.aparc.area_file,0
Left Parsopercularis Meancurv From Qdec,,lh_parsopercularis_meancurv,Left_parsopercularis_meancurv_from_Qdec_lh.aparc.meancurv_file-FreeSurfer(v5.3),1
Right Posterior Cingulate Gray Matter Volume,,ST50SA,Surface Area (aparc.stats) of LeftPosteriorCingulate,0
Left Sulcus Interm Prim-Jensen Meancurv From Qdec,,lh_S_interm_prim-Jensen_meancurv,,1
Right Sulcus Occipital Anterior Area From Qdec,,rh_S_occipital_ant_area,,1
Left Gyrus Orbital Thickness From Qdec,,(G_orbital)ThickAvg,,1
Alpha-synuclein in CSF,"Alpha-synuclein (140 aa, ~14 kDa) is encoded by the human SNCA gene. This protein plays a role in the modulation of presynaptic vesicle transport and release.",(S_precentral-sup-part)GrayVol,,0
Right Banks Of The Superior Temoral Sulcus Meancurv From Qdec,,rh_(bankssts)MeanCurv,,1
Left Gyrus Temp Sup-G T Transv Meancurv From Qdec,,lh_G_temp_sup-G_T_transv_meancurv,,1
Right Rostral Middle Frontal Gray Matter Volume,,(S_parieto_occipital)ThickAvg,,0
Thyroid,,lh_superiortemporal_thickness,,0
Right Sulcus Interm Prim-Jensen Thickness From Qdec,,rh_S_interm_prim-Jensen_thickness,Right_sulcus_interm_prim-Jensen_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Left Pars Opercularis Gray Matter Volume,,lh_parsopercularis_volume,Left_parsopercularis_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),1
Right Gyrus Temp Sup-G T Transv Meancurv From Qdec,,(G_temp_sup-G_T_transv)MeanCurv,,1
Right Sulcus Oc Middle And Lunatus Volume From Qdec,,lh_G_cingul-Post-dorsal_volume,Left_gyrus_cingul-Post-dorsal_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Left Gyrus And Sulcus Subcentral Volume From Qdec,,lh_G_and_S_subcentral_volume,Left_gyrus_and_sulcus_subcentral_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
A-beta 1-42 in CSF,The determination of the amount of the 1-42 amino acid beta amyloid protein isoform present in a sample.,PETTMEDX,PET-hypoperfusion:-temporal_mes_right,0
Left Cuneus Area,,dotcount_total,,0
Left Sulcus Temporal Inferior Volume From Qdec,,lh_G_oc-temp_med-Parahip_meancurv,,0
Right Transversetemporal Meancurv From Qdec,,(Left-Putamen)Volume_mm3,,0
Verbal fluency tests (Semantic) Animal,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,ANML10,Animal-name fluency ,1
Left Parahippocampal Area,,lh_superiortemporal_area,Left_superiortemporal_area_from_Qdec_lh.aparc.area_file-FreeSurfer(v5.3),0
Left Superior Temporal Mean Cortical Thickness,,lh_superiortemporal_thickness,Left_superiortemporal_thickness_from_Qdec_lh.aparc.thickness.stats_file-FreeSurfer(v5.3),1
Right Sulcus Circular Insula Sup Area From Qdec,,rh_S_circular_insula_sup_area,Right_sulcus_circular_insula_sup_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
Right Sulcus Circular Insula Inferior Meancurv From Qdec,,lh_G_precuneus_meancurv,,0
Left Gyrus Temporal Middle Area From Qdec,,lh_G_front_sup_area,,0
Right Fusiform Volume From Qdec aparc,,wm-lh-precuneus,White-matter-left-precuneus-from_Qdec_wmparc.volume.stats_file,0
Right Gyrus Temp Sup-Plan Tempo Area From Qdec,,rh_G_temp_sup-Plan_tempo_area,,1
Left Putamen Volume,,wm-lh-caudalmiddlefrontal,White-matter-left-caudalmiddlefrontal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Right Rostral Anterior Cingulate Mean Cortical Thickness,,rh_S_oc_sup_and_transversal_thickness,Right_sulcus_oc_sup_and_transversal_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Right Superior Temporal Mean Cortical Thickness,,lh_isthmuscingulate_meancurv,Left_isthmuscingulate_meancurv_from_Qdec_lh.aparc.meancurv_file,0
Right Cerebellum White Matter Volume,,Right-Cerebellum-White-Matter,Right-Cerebellum-White-Matter_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Clock Drawing Test,A test of the ability of an individual to accurately place the numbers and hands of a clock in their usual and specified positions.,Neuropsych.Clock Score,Clock Score,1
"Ears, Nose and Throat",-,rh_(caudalmiddlefrontal)GrayVol,,0
Left Lat Fis-ant-Horizont Thickness From Qdec,,TRABSCOR,Part B - Time to complete,0
Right Inferiorparietal Mean Cortical Thickness,,rh_(inferiorparietal)ThickAvg,,1
Right Sulcus Calcarine Area From Qdec,,CSF TAU,Concentration of Tau,0
Right Gyrus Pariet Inf-Supramar Meancurv From Qdec,,rh_G_pariet_inf-Supramar_meancurv,,1
APOE Allele 1,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",rh_postcentral_volume,,0
Left Lat Fis-ant-Vertical Volume From Qdec,,(Lat_Fis-ant-Vertical)GrayVol,,1
