var_1,description_1,var_2,description_2,label
White-matter-left-lateraloccipital-from Qdec Wmparc,,wm-lh-lateraloccipital,White-matter-left-lateraloccipital-from_Qdec_wmparc.volume.stats_file,1
Right Parsopercularis Meancurv From Qdec,,rh_G_insular_short_area,Right_gyrus_insular_short_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Right Parsorbitalis Mean Cortical Thickness,,RPARORBM,,1
Right Lat Fis-ant-Horizont Volume From Qdec,,rh_Lat_Fis-ant-Horizont_volume,Right_Lat_Fis-ant-Horizont_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
Right Gyrus Temporal Middle Thickness From Qdec,,(G_temporal_middle)ThickAvg,,1
Right Cerebellum White Matter Volume,,rh_S_occipital_ant_volume,,0
Left Sulcus Frontal Middle Thickness From Qdec,,ST121SA,,0
Cancer,"A tumor composed of atypical neoplastic, often pleomorphic cells that invade other tissues. Malignant neoplasms often metastasize to distant anatomic sites and may recur after excision. The most common malignant neoplasms are carcinomas (adenocarcinomas or squamous cell carcinomas), Hodgkin and non-Hodgkin lymphomas, leukemias, melanomas, and sarcomas.",MHSCANCER,,1
Alcohol,,rh_G_and_S_subcentral_meancurv,,0
Right Middletemporal Area,,rh_(middletemporal)SurfArea,,1
Left Gyrus Occipital Middle Area From Qdec,,lh_G_occipital_middle_area,,1
Right Gyrus Frontal Inf-Triangul Volume From Qdec,,left_CA4,,0
Left Cerebellum Gray Matter Volume,,lh_Pole_temporal_meancurv,Left_Pole_temporal_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
Right Sulcus Temporal Transverse Area From Qdec,,rh_S_temporal_transverse_area,,1
Left Parsorbitalis Mean Cortical Thickness,,lh_insula_thickness,,0
Right Parahippocampal Area,,rh_parahippocampal_area,,1
Right Gyrus And Sulcus Cingul-Mid-Post Area From Qdec,,rh_S_subparietal_meancurv,Right_sulcus_subparietal_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Right Sulcus Oc-temp Med And Lingual Thickness From Qdec,,(G_and_S_subcentral)GrayVol,,0
Left Gyrus Oc-temp Lat-fusifor Area From Qdec,,RightInferiorLateralVentricle,,0
White-matter-Right-isthmuscingulate-from Qdec Wmparc,,llpalv,,0
White-matter-left-inferiortemporal-from Qdec Wmparc,,LeftFusiform,,0
Left Sulcus Frontal Inferior Volume From Qdec,,lh_S_interm_prim-Jensen_thickness,Left_sulcus_interm_prim-Jensen_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,0
Diagnosis,,DXCURREN,,1
Left Pericalcarine Mean Cortical Thickness,,rh_G_orbital_meancurv,,0
Right Inferiortemporal Volume From Qdec aparc,,lh_G_oc-temp_lat-fusifor_area,,0
APOE Allele 1,,apoe,,1
Right Gyrus Oc-temp Med-Lingual Thickness From Qdec,,(G_oc-temp_med-Lingual)ThickAvg,,1
Right Gyrus Temp Sup-G T Transv Meancurv From Qdec,,Brain-Stem,Brain-Stem_from_Qdec_aseg.volume.stats_file,0
Left Gyrus And Sulcus Frontomargin Thickness From Qdec,,lh_G_and_S_frontomargin_thickness,,1
Right Lingual Grey Matter Volume,,IL_6,MARKERS:_IL_6_presence,0
Left MeanThickness Thickness From Qdec,,lh_MeanThickness_thickness,,1
Right Rostralanteriorcingulate Meancurv From Qdec,,CDRTOT,CDR total score,0
A-beta 1-42 in Plasma,,rh_S_oc-temp_med_and_Lingual_thickness,,0
Left Parahippocampal Gray Matter Volume,,lh_parahippocampal_volume,,1
Left Gyrus Temp Sup-G T Transv Area From Qdec,,lh_G_temp_sup-G_T_transv_area,,1
Granulocyte Colony Stimulating Factor (G-CSF) in Plasma,"Granulocyte colony-stimulating factor (207 aa, ~22 kDa) is encoded by the human CSF3 gene. This protein is involved in the regulation of the production, differentiation, and function of granulocytes.",Time_Point,,0
A-beta 1-42 in CSF,The determination of the amount of the 1-42 amino acid beta amyloid protein isoform present in a sample.,ab1_42_csf,,1
Left Pars Triangularis Mean Cortical Thickness,,lh_lateralorbitofrontal_meancurv,,0
SurfaceHoles From Qdec Aseg,,SurfaceHoles,SurfaceHoles_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Age,,PTEDUCAT,,0
Right Sulcus Orbital-H Shaped Area From Qdec,,rh_S_orbital-H_Shaped_area,,1
Left Sulcus Orbital Lateral Area From Qdec,,lh_S_orbital_lateral_area,,1
Right Gyrus Frontal Inf-Orbital Volume From Qdec,,rh_G_front_inf-Orbital_volume,,1
APOE Allele 1,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",rh_isthmuscingulate_volume,Right_isthmuscingulate_volume_from_Qdec_rh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Right Banks Of The Superior Temoral Sulcus Volume,,lh_parahippocampal_area,,0
Right Caudal Middle Frontal Area,,rh_(caudalmiddlefrontal)SurfArea,,1
Right Middletemporal Meancurv From Qdec,,FATHSXAGE,,0
A-beta 1-42 in CSF,The determination of the amount of the 1-42 amino acid beta amyloid protein isoform present in a sample.,CSF_ABETA42,,1
Stroke,,Medical History.Stroke,,1
White-matter-Right-lateraloccipital-from Qdec Wmparc,,wm-rh-lateraloccipital,,1
Left Lingual Mean Cortical Thickness,,lh_lingual_thickness,,1
Clock Drawing Test,,Neuropsych.Clock Score,Clock Score,1
Weight,,rh_temporalpole_area,Right_temporalpole_area_from_Qdec_rh.aparc.area_file,0
Left Caudal Anterior Cingulate Cortical Mean,,lh_caudalanteriorcingulate_volume,,1
Left Gyrus Precentral Volume From Qdec,,lh_parstriangularis_volume,,0
Alcohol Abuse,"The use of alcoholic beverages to excess, either on individual occasions (\binge drinking\) or as a regular practice.",rh_S_postcentral_thickness,,0
Right Sulcus Pericallosal Meancurv From Qdec,,rh_G_and_S_transv_frontopol_area,Right_gyrus_and_sulcus_transv_frontopol_area_from_Qdec_rh.aparc.a2009s.area.stats_file,0
Left Gyrus Oc-temp Lat-fusifor Volume From Qdec,,SUBUSE,Has the participant used other substances (e.g. non-pharmacologic substances such as medical marijuana)?,0
Cortical Gray Matter Volume,,LeftSuperiorparietal,,0
TotalGrayVol From Qdec Aseg,,TotalGrayVol,,1
A-beta 1-42 in Plasma,,rh_rostralmiddlefrontal_area,Right_rostralmiddlefrontal_area_from_Qdec_rh.aparc.area_file-FreeSurfer(v5.3),0
Left Sulcus Orbital-H Shaped Meancurv From Qdec,,APOE,Apolipoprotein_E_genotype,0
Month of Birth,The month in which a person was born.,datanasc,Patient_data:_date_of_birth_of_patient,1
Left Inferior Parietal Area,,lh_S_pericallosal_meancurv,,0
Right Gyrus Temporal Inferior Meancurv From Qdec,,lh_entorhinal_volume,,0
Left Sulcus Orbital Med-olfact Thickness From Qdec,,lh_S_orbital_med-olfact_thickness,,1
CC Mid Anterior From Qdec Aseg,,CC_Mid_Anterior,CC_Mid_Anterior_from_Qdec_aseg.volume.stats_file,1
Right Superiorfrontal Mean Cortical Thickness,,ST52CV,Cortical Volume (aparc.stats) of LeftPrecuneus,0
Left Sulcus Temporal Inferior Thickness From Qdec,,rh_S_parieto_occipital_meancurv,Right_sulcus_parieto_occipital_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Left Fimbria Volume,,TMT_Score_B,,0
Right Gyrus And Sulcus Paracentral Volume From Qdec,,rh_G_and_S_paracentral_volume,Right_gyrus_and_sulcus_paracentral_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Right Presubiculum Volume,Right_presubiculum,right_presubiculum,,1
Left Temporal Pole Gray Matter Volume,,CATANIMSC,,0
Left Sulcus Subparietal Meancurv From Qdec,,ST59CV,,0
Left Gyrus Subcallosal Thickness From Qdec,,lh_parstriangularis_thickness,,0
Left Pars Opercularis Mean Cortical Thickness,,lh_(parsopercularis)ThickAvg,,1
Right Gyrus And Sulcus Transv Frontopol Thickness From Qdec,,rh_G_and_S_transv_frontopol_thickness,Right_gyrus_and_sulcus_transv_frontopol_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
Right Paracentral Meancurv From Qdec,,rh_paracentral_meancurv,,1
Participant ID,An alphanumeric identifier assigned to a specific patient.,AIBL Id,Participant ID.,1
Left Posterior Cingulate Gray Matter Volume,,lh_posteriorcingulate_volume,,1
Logical Memory - Delayed Recall,,LDELTOTAL,Total Number of Story Units Recalled,1
SurfaceHoles From Qdec Aseg,,rh_S_precentral-inf-part_area,,0
Neurofilament Light Protein (NfL) in CSF,,rh_G_and_S_transv_frontopol_volume,Right_gyrus_and_sulcus_transv_frontopol_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
Right Gyrus Temp Sup-Lateral Meancurv From Qdec,,rh_G_temp_sup-Lateral_meancurv,Right_gyrus_temp_sup-Lateral_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Gyrus Precentral Area From Qdec,,lh_G_precentral_area,,1
Right Paracentral Area,,rh_S_precentral-sup-part_volume,Right_sulcus_precentral-sup-part_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
Left Gyrus Temporal Middle Volume From Qdec,,rh_Pole_temporal_thickness,,0
Right Sulcus Circular Insula Sup Meancurv From Qdec,,rh_S_circular_insula_sup_meancurv,,1
Left Inferiorparietal Mean Cortical Thickness,,wm-rh-supramarginal,,0
Patient Qualification,,Best_Qualifications,,1
SupraTentorialVolNotVentVox From Qdec Aseg,,SupraTentorialVolNotVentVox,,1
APOE Allele 2,,hxdiabetes,,0
Right Sulcus Frontal Sup Area From Qdec,,rh_S_front_sup_area,,1
Right Sulcus Parieto Occipital Volume From Qdec,,rh_S_parieto_occipital_volume,,1
Left Sulcus Circular Insula Anterior Volume From Qdec,,(G_insular_short)ThickAvg,,0
Right Gyrus Cuneus Meancurv From Qdec,,rh_G_cuneus_meancurv,,1
Alzheimer’s Disease Assessment Scale 13-item (ADAS13),"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 13 Trials 1, 2, 3.",rh_S_circular_insula_inf_meancurv,Right_sulcus_circular_insula_inferior_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Right Gyrus Frontal Sup Area From Qdec,,rh_S_collat_transv_post_area,Right_sulcus_collat_transv_posterior_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Gyrus Temp Sup-Lateral Thickness From Qdec,,lh_G_orbital_meancurv,,0
Right Parsopercularis Area,,ST104SA,Surface Area (aparc.stats) of RightParsOpercularis,1
Left Inferior Temporal Gray Matter Volume,,lh_medialorbitofrontal_thickness,,0
Right-non-white Matter Hypointensities Volume,,lh_G_cingul-Post-ventral_meancurv,Left_gyrus_cingul-Post-ventral_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
White-matter-left-lingual-from Qdec Wmparc,,lh_G_oc-temp_med-Lingual_meancurv,,0
Right Sulcus Precentral-sup-part Thickness From Qdec,,lh_S_pericallosal_volume,,0
Right Lat Fis-ant-Horizont Meancurv From Qdec,,MEMIMMTOT,,0
Drug Abuse,,(S_collat_transv_post)SurfArea,,0
RightCortexVol From Qdec Aseg,,lh_G_front_inf-Opercular_meancurv,Left_gyrus_frontal_inf-Opercular_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
Verbal fluency tests (Phonemic) ,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,phon_fluency,Total_number_of_words(s-phone)_pronunced_in_one_minute,1
Left Pars Triangularis Gray Matter Volume,,lh_cuneus_thickness,,0
Heart Rate,,Vital Signs.Heart rate,,1
Right Inferiortemporal Meancurv From Qdec,,rh_inferiortemporal_meancurv,,1
Right Sulcus Oc-temp Lat Thickness From Qdec,,rh_S_oc-temp_lat_thickness,,1
Dot Counting (DCT),-,lh_G_and_S_frontomargin_volume,,0
White-matter-Right-caudalmiddlefrontal-from Qdec Wmparc,,wm-rh-caudalmiddlefrontal,,1
Right Sulcus Oc Middle And Lunatus Thickness From Qdec,,rh_Lat_Fis-ant-Vertical_thickness,,0
Right-vessel From Qdec,,ST125SV,,1
Right Sulcus Orbital Med-olfact Meancurv From Qdec,,wm-lh-precentral,,0
Left Presubiculum Volume,Left_presubiculum,left_presubiculum,Left_presubiculum,1
Digit Span Test (Backward),A subtest of the Wechsler Adult Intelligence Scale - Fourth Edition. The subject is read a sequence of numbers and recalls the numbers in reverse order.,lh_G_occipital_sup_meancurv,,0
Left Gyrus Temp Sup-Plan Polar Area From Qdec,,lh_G_temp_sup-Plan_polar_area,,1
Left Lateralorbitofrontal Meancurv From Qdec,,rh_superiortemporal_volume,,0
Left Sulcus Central Thickness From Qdec,,(S_central)ThickAvg,,1
Headache,"Pain in various parts of the head, not confined to the area of distribution of any nerve.",rh_middletemporal_meancurv,,0
Left Entorhinal Area,,rh_S_circular_insula_ant_meancurv,Right_sulcus_circular_insula_anterior_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
White-matter-Right-cuneus-from Qdec Wmparc,,wm-rh-cuneus,,1
Right Gyrus Temporal Inferior Area From Qdec,,rh_G_temporal_inf_area,,1
Left Gyrus Cingul-Post-ventral Meancurv From Qdec,,spanish,,0
Right Sulcus Orbital Med-olfact Thickness From Qdec,,lh_S_suborbital_area,,0
Left Inferior Parietal Gray Matter Volume,,ST31CV,,1
Right Gyrus Frontal Inf-Opercular Meancurv From Qdec,,lh_S_calcarine_area,Left_sulcus_calcarine_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Temporal Pole Thickness,,rh_G_temp_sup-Lateral_thickness,Right_gyrus_temp_sup-Lateral_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Left Gyrus Temp Sup-Lateral Volume From Qdec,,lh_G_oc-temp_lat-fusifor_area,,0
Left Inferior Lateral Ventricle Volume,,ST30SV,,1
Left Sulcus Central Meancurv From Qdec,,rh_S_calcarine_volume,,0
White-matter-Right-inferiorparietal-from Qdec Wmparc,,MMSE_TOT,,0
Left Precuneus Mean Cortical Thickness,,rh_frontalpole_volume,Right_frontalpole_volume_from_Qdec_rh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Left Sulcus Collat Transv Anterior Thickness From Qdec,,rh_G_cingul-Post-dorsal_volume,,0
Right Parahippocampal Area,,rh_S_circular_insula_inf_area,,0
BrainSegVol From Qdec Aseg,,BrainSegVol,BrainSegVol_from_Qdec_aseg.volume.stats_file,1
Right Inferior Lateral Ventricle Volume,,lrilvv,,1
White-matter-Right-parsopercularis-from Qdec Wmparc,,wm-rh-parsopercularis,White-matter-Right-parsopercularis-from_Qdec_wmparc.volume.stats_file,1
Glucose metabolism in right hippocampus (Pons_Normalized),,lh_parstriangularis_thickness,,0
Right Fusiform Area,,ST85SA,,1
Right Sulcus Suborbital Meancurv From Qdec,,CSF_ABETA42,,0
A-beta 1-42 in CSF,,ABETA,,1
White-matter-Right-superiorparietal-from Qdec Wmparc,White-matter-Right-superiorparietal-from_Qdec_wmparc.volume.stats_file,lh_S_front_sup_thickness,,0
Left Cortical White Matter Volume From Qdec,,lhCorticalWhiteMatterVol,,1
Left Gyrus And Sulcus Cingul-Mid-Post Meancurv From Qdec,,lh_G_and_S_cingul-Mid-Post_meancurv,,1
Left Paracentral Mean Cortical Thickness,,rh_posteriorcingulate_thickness,,0
Left Sulcus Circular Insula Anterior Area From Qdec,,rh_G_temp_sup-Lateral_area,,0
Left Sulcus Collat Transv Posterior Meancurv From Qdec,,rh_G_and_S_frontomargin_thickness,Right_gyrus_and_sulcus_frontomargin_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Right Inferiorparietal Mean Cortical Thickness,,lh_S_temporal_inf_area,,0
Left Gyrus Temp Sup-Plan Tempo Volume From Qdec,,lh_G_temp_sup-Plan_tempo_volume,,1
Brain Volume,,Whole_Brain_Volume(mm^3),,1
Left Gyrus Ins Lg And Sulcus Cent Ins Area From Qdec,,(G_Ins_lg_and_S_cent_ins)SurfArea,,1
Left Gyrus And Sulcus Frontomargin Meancurv From Qdec,,rh_S_precentral-sup-part_thickness,,0
APOE Allele 2,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",lh_G_insular_short_thickness,,0
Left Sulcus Cingul-Marginalis Volume From Qdec,,lh_S_cingul-Marginalis_volume,,1
Right Gyrus Frontal Sup Thickness From Qdec,,BNTTOTAL,,0
Right Gyrus Cingul-Post-ventral Thickness From Qdec,,PETTMEDX,PET-hypoperfusion:-temporal_mes_right,0
Right Sulcus Oc-temp Med And Lingual Area From Qdec,,rh_S_oc-temp_med_and_Lingual_area,,1
Right Gyrus Ins Lg And Sulcus Cent Ins Area From Qdec,,rh_G_Ins_lg_and_S_cent_ins_area,,1
tTau in CSF,"Is a quantification of total tau protein, a biomarker for Alzheimer's disease.",ttau_result,,1
Right CA3 Volume,Right_CA3,rh_lateralorbitofrontal_thickness,,0
Left Gyrus And Sulcus Cingul-Ant Volume From Qdec,,Left-Accumbens-area,,0
Left Superiortemporal Area,,lh_superiortemporal_area,Left_superiortemporal_area_from_Qdec_lh.aparc.area_file-FreeSurfer(v5.3),1
Diagnosis,"The investigation, analysis and recognition of the presence and nature of disease, condition, or injury from expressed signs and symptoms; also, the scientific determination of any kind; the concise results of such an investigation.",PTHAND,,0
Cystaytin 3B in Plasma,"Cystatin-B (98 aa, ~11 kDa) is encoded by the human CSTB gene. This protein is involved in the regulation of cathepsins.",(G_front_sup)ThickAvg,,0
Education,,wm-rh-caudalanteriorcingulate,,0
Right Lingual Mean Cortical Thickness,,lh_G_Ins_lg_and_S_cent_ins_volume,,0
Glucose_metabolism in left hippocampus (Pons_Normalized),,Hipp_Hypo_Sx_Gluc_(Pons_Normalized),,1
Left Superior Frontal Gray Matter Volume,,ST56CV,Cortical Volume (aparc.stats) of LeftSuperiorFrontal,1
Left CA4 Volume,,left_CA4,Left_CA4-FreeSurfer(v6Beta),1
Right Sulcus Orbital-H Shaped Volume From Qdec,,rh_S_orbital-H_Shaped_volume,,1
BMI,An individual's weight in kilograms divided by the square of the height in meters.,BMI,BMI,1
pTau in CSF,,rh_insula_thickness,,0
Right Gyrus Insular Short Area From Qdec,,rh_G_insular_short_area,,1
Right Whole Hippocampus Volume,,rh_S_circular_insula_sup_meancurv,Right_sulcus_circular_insula_sup_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Left Sulcus Temporal Sup Thickness From Qdec,,rh_entorhinal_thickness,,0
Right Gyrus Rectus Volume From Qdec,,Right-Accumbens-area,Right-Accumbens-area_from_Qdec_aseg.volume.stats_file,0
Right Gyrus Frontal Middle Meancurv From Qdec,,lh_Lat_Fis-ant-Vertical_volume,Left_Lat_Fis-ant-Vertical_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Right-vessel From Qdec,,(Pole_occipital)MeanCurv,,0
Left Pallidum Volume,,SurfaceHoles,SurfaceHoles_from_Qdec_aseg.volume.stats_file,0
Left CA4 Volume,,left_CA4,,1
pTau in CSF,,PTAUPGML,P tau (pg/ml),1
White-matter-Right-parsorbitalis-from Qdec Wmparc,,wm-rh-parsorbitalis,,1
White-matter-left-isthmuscingulate-from Qdec Wmparc,,lh_S_occipital_ant_volume,,0
Alcohol Abuse,"The use of alcoholic beverages to excess, either on individual occasions (\binge drinking\) or as a regular practice.",wm-lh-parsopercularis,White-matter-left-parsopercularis-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Cerebrospinal Fluid Volume,,CSF,,1
Left Pole Temporal Thickness From Qdec,,lh_Pole_temporal_thickness,,1
Right Parahippocampal Area,,rh_S_orbital_med-olfact_thickness,Right_sulcus_orbital_med-olfact_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Left Pole Temporal Area From Qdec,,lh_Pole_temporal_area,,1
Left Gyrus And Sulcus Subcentral Meancurv From Qdec,,non-WM-hypointensities,,0
Left Gyrus Ins Lg And Sulcus Cent Ins Volume From Qdec,,lh_G_Ins_lg_and_S_cent_ins_volume,Left_gyrus_Ins_lg_and_sulcus_cent_ins_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Left Middletemporal Meancurv From Qdec,,lh_middletemporal_meancurv,,1
Vision,,lh_G_insular_short_volume,,0
Left Gyrus Rectus Volume From Qdec,,rh_S_orbital_med-olfact_meancurv,,0
Right-non-white Matter Hypointensities Volume,Right-non-white matter hypointensities,lh_G_cingul-Post-ventral_meancurv,,0
Right Middle Temporal Mean Cortical Thickness,,ST99TA,,1
Left Gyrus Occipital Sup Volume From Qdec,,lh_G_occipital_sup_volume,,1
Left Postcentral Mean Cortical Thickness,,lh_postcentral_thickness,,1
APOE Allele 2,,APOE,APOE genotype,1
Right Sulcus Collat Transv Posterior Meancurv From Qdec,,rh_S_collat_transv_post_meancurv,,1
Left Gyrus Frontal Inf-Opercular Area From Qdec,,lh_G_front_inf-Opercular_area,,1
Left Sulcus Oc Middle And Lunatus Thickness From Qdec,,(S_oc_middle_and_Lunatus)ThickAvg,,1
Stroke,,Granulocyte Colony-Stimulating Factor (G (pg/mL),,0
Right Precuneus Mean Cortical Thickness,,rh_precuneus_thickness,,1
Boston Naming Test (BNT),,rhCorticalWhiteMatterVol,RightCorticalWhiteMatterVol_from_Qdec_aseg.volume.stats_file,0
Participant ID,,ST85CV,Cortical Volume (aparc.stats) of RightFusiform,0
Right Sulcus Parieto Occipital Area From Qdec,,rh_S_parieto_occipital_area,,1
Education,,PTEDUCAT,,1
Left Rostralanteriorcingulate Meancurv From Qdec,,lh_rostralanteriorcingulate_meancurv,,1
Right Subiculum Volume,,right_subiculum,,1
Left Banks Of The Superior Temoral Sulcus Cortical Area,,rh_rostralmiddlefrontal_area,,0
Right Gyrus And Sulcus Cingul-Ant Volume From Qdec,,rh_G_front_inf-Opercular_area,Right_gyrus_frontal_inf-Opercular_area_from_Qdec_rh.aparc.a2009s.area.stats_file,0
Interleukin-10 (IL-10) in Plasma,"Interleukin-10 (178 aa, ~21 kDa) is encoded by the human IL10 gene. This protein plays a role in the negative regulation of cytokine expression.",Interleukin-10 (IL-10) (pg/mL),,1
Right Banks Of The Superior Temoral Sulcus Meancurv From Qdec,,rh_(bankssts)MeanCurv,,1
Right Gyrus Occipital Sup Thickness From Qdec,,rh_G_occipital_sup_thickness,,1
Diagnosis,"The investigation, analysis and recognition of the presence and nature of disease, condition, or injury from expressed signs and symptoms; also, the scientific determination of any kind; the concise results of such an investigation.",DXCURREN,,1
Verbal fluency tests (Phonemic) ,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,Neuropsych.FAS (total),Controlled Oral Word Association Test Total,1
Schizophrenia,,left_CA4,,0
Left Lateral Ventricle Volume,,Left-Lateral-Ventricle,,1
Right Gyrus Frontal Inf-Orbital Thickness From Qdec,,lh_paracentral_volume,,0
Left Gyrus And Sulcus Cingul-Mid-Ant Meancurv From Qdec,,rh_G_and_S_cingul-Ant_meancurv,,0
Right Sulcus Occipital Anterior Meancurv From Qdec,,rh_G_Ins_lg_and_S_cent_ins_area,Right_gyrus_Ins_lg_and_sulcus_cent_ins_area_from_Qdec_rh.aparc.a2009s.area.stats_file,0
Amount of Smoking,,SHQCIGDAY,,1
Right Sulcus Interm Prim-Jensen Thickness From Qdec,,lh_S_oc-temp_med_and_Lingual_area,,0
Left Gyrus Ins Lg And Sulcus Cent Ins Volume From Qdec,,lh_inferiortemporal_area,,0
Left Caudal Anterior Cingulate Mean Cortical Thickness,,rh_Lat_Fis-ant-Vertical_volume,,0
Right Caudalmiddlefrontal Meancurv From Qdec,,rh_caudalmiddlefrontal_meancurv,Right_caudalmiddlefrontal_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),1
Right Posteriorcingulate Meancurv From Qdec,,rh_posteriorcingulate_meancurv,,1
Alcohol,"Consumption of liquids containing ethanol, including the behaviors associated with drinking the alcohol.",ST113CV,Cortical Volume (aparc.stats) of RightRostralAnteriorCingulate,0
Right Sulcus Oc Middle And Lunatus Volume From Qdec,,rh_S_oc_middle_and_Lunatus_volume,,1
Left Gyrus Temp Sup-Plan Tempo Meancurv From Qdec,,lh_(insula)SurfArea,,0
Right Lat Fis-ant-Horizont Area From Qdec,,rh_Lat_Fis-ant-Horizont_area,,1
Left Gyrus Frontal Inf-Triangul Area From Qdec,,lh_S_parieto_occipital_volume,,0
Right Fusiform Mean Cortical Thickness,,rh_fusiform_thickness,,1
Right Gyrus Postcentral Volume From Qdec,,rh_G_postcentral_volume,Right_gyrus_postcentral_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
tTau in CSF,,(G_temp_sup-G_T_transv)GrayVol,,0
Country of Residence,,ST111TA,Thickness Average (aparc.stats) of RightPrecuneus,0
Right Sulcus Oc-temp Med And Lingual Volume From Qdec,,CC_Anterior,,0
Left Pars Orbitalis Gray Matter Volume,,rh_G_and_S_cingul-Mid-Post_volume,,0
Left Entorightinal Volume From Qdec aparc,,Neuropsych.HADS (A),,0
APOE Allele 2,,lh_S_circular_insula_inf_thickness,Left_sulcus_circular_insula_inferior_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,0
Left Gyrus Subcallosal Volume From Qdec,,CDR_TOT,,0
Left Sulcus Pericallosal Area From Qdec,,lh_S_pericallosal_area,,1
Right Subiculum Volume,Right_subiculum,lh_S_precentral-sup-part_volume,,0
Right Pericalcarine Area,,left_parasubiculum,,0
APOE e4,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",rh_S_oc_middle_and_Lunatus_thickness,,0
Right Lateral Occipital Gray Matter Volume,,wm-rh-lateraloccipital,White-matter-Right-lateraloccipital-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
White-matter-Right-superiortemporal-from Qdec Wmparc,White-matter-Right-superiortemporal-from_Qdec_wmparc.volume.stats_file,wm-rh-superiortemporal,,1
Left Posteriorcingulate Meancurv From Qdec,,lh_posteriorcingulate_meancurv,,1
Left Sulcus Temporal Inferior Volume From Qdec,,lh_S_temporal_inf_volume,,1
Left Superiortemporal Meancurv From Qdec,,HACHIN,,0
Right Sulcus Circular Insula Inferior Volume From Qdec,,"Demographic.E4 allele, Demographic.E3 allele, Demographic.E2 allele",,0
Right Supramarginal Gray Matter Volume,,rh_Lat_Fis-post_thickness,,0
Right Superior Temporal Gray Matter Volume,,lh_inferiortemporal_area,,0
Left Gyrus Temporal Inferior Volume From Qdec,,rh_G_and_S_frontomargin_volume,,0
Brain Stem Grey Matter Volume,,rh_S_circular_insula_sup_meancurv,,0
Right Gyrus Temp Sup-Plan Polar Thickness From Qdec,,rh_G_temp_sup-Plan_polar_thickness,,1
Trail Making Test (TMT) A,,partatest,,1
CC Anterior From Qdec Aseg,,ST15TA,Thickness Average (aparc.stats) of LeftCaudalMiddleFrontal,0
Left White Matter Hypointensities Volume,Left White Matter hypointensities,lh_superiorfrontal_thickness,Left_superiorfrontal_thickness_from_Qdec_lh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
